pocet,rok,obec,okres
2053,1910,Všeruby,Plzeň-sever
1892,1921,Všeruby,Plzeň-sever
1852,1930,Všeruby,Plzeň-sever
952,1950,Všeruby,Plzeň-sever
1041,1961,Všeruby,Plzeň-sever
858,1970,Všeruby,Plzeň-sever
957,1980,Všeruby,Plzeň-sever
956,1991,Všeruby,Plzeň-sever
986,2001,Všeruby,Plzeň-sever
1221,2011,Všeruby,Plzeň-sever
1964,1869,Všestary,Hradec Králové
2151,1880,Všestary,Hradec Králové
2032,1890,Všestary,Hradec Králové
1999,1900,Všestary,Hradec Králové
1933,1910,Všestary,Hradec Králové
2013,1921,Všestary,Hradec Králové
1910,1930,Všestary,Hradec Králové
1501,1950,Všestary,Hradec Králové
1498,1961,Všestary,Hradec Králové
1380,1970,Všestary,Hradec Králové
1405,1980,Všestary,Hradec Králové
1394,1991,Všestary,Hradec Králové
1483,2001,Všestary,Hradec Králové
1649,2011,Všestary,Hradec Králové
449,1869,Všestary,Praha-východ
477,1880,Všestary,Praha-východ
478,1890,Všestary,Praha-východ
505,1900,Všestary,Praha-východ
547,1910,Všestary,Praha-východ
511,1921,Všestary,Praha-východ
556,1930,Všestary,Praha-východ
562,1950,Všestary,Praha-východ
547,1961,Všestary,Praha-východ
509,1970,Všestary,Praha-východ
461,1980,Všestary,Praha-východ
384,1991,Všestary,Praha-východ
444,2001,Všestary,Praha-východ
709,2011,Všestary,Praha-východ
255,1869,Všestudy,Chomutov
281,1880,Všestudy,Chomutov
275,1890,Všestudy,Chomutov
291,1900,Všestudy,Chomutov
280,1910,Všestudy,Chomutov
299,1921,Všestudy,Chomutov
312,1930,Všestudy,Chomutov
171,1950,Všestudy,Chomutov
177,1961,Všestudy,Chomutov
138,1970,Všestudy,Chomutov
101,1980,Všestudy,Chomutov
155,1991,Všestudy,Chomutov
178,2001,Všestudy,Chomutov
184,2011,Všestudy,Chomutov
337,1869,Všestudy,Mělník
364,1880,Všestudy,Mělník
424,1890,Všestudy,Mělník
474,1900,Všestudy,Mělník
449,1910,Všestudy,Mělník
519,1921,Všestudy,Mělník
505,1930,Všestudy,Mělník
430,1950,Všestudy,Mělník
474,1961,Všestudy,Mělník
454,1970,Všestudy,Mělník
398,1980,Všestudy,Mělník
348,1991,Všestudy,Mělník
342,2001,Všestudy,Mělník
330,2011,Všestudy,Mělník
271,1869,Všesulov,Rakovník
265,1880,Všesulov,Rakovník
252,1890,Všesulov,Rakovník
257,1900,Všesulov,Rakovník
223,1910,Všesulov,Rakovník
307,1921,Všesulov,Rakovník
270,1930,Všesulov,Rakovník
159,1950,Všesulov,Rakovník
191,1961,Všesulov,Rakovník
165,1970,Všesulov,Rakovník
100,1980,Všesulov,Rakovník
91,1991,Všesulov,Rakovník
94,2001,Všesulov,Rakovník
142,2011,Všesulov,Rakovník
1413,1869,Všetaty,Mělník
1541,1880,Všetaty,Mělník
1631,1890,Všetaty,Mělník
1922,1900,Všetaty,Mělník
2138,1910,Všetaty,Mělník
2232,1921,Všetaty,Mělník
2885,1930,Všetaty,Mělník
2646,1950,Všetaty,Mělník
2605,1961,Všetaty,Mělník
2498,1970,Všetaty,Mělník
2210,1980,Všetaty,Mělník
1992,1991,Všetaty,Mělník
1941,2001,Všetaty,Mělník
2193,2011,Všetaty,Mělník
498,1869,Všetaty,Rakovník
488,1880,Všetaty,Rakovník
541,1890,Všetaty,Rakovník
565,1900,Všetaty,Rakovník
572,1910,Všetaty,Rakovník
588,1921,Všetaty,Rakovník
533,1930,Všetaty,Rakovník
368,1950,Všetaty,Rakovník
414,1961,Všetaty,Rakovník
353,1970,Všetaty,Rakovník
339,1980,Všetaty,Rakovník
310,1991,Všetaty,Rakovník
311,2001,Všetaty,Rakovník
316,2011,Všetaty,Rakovník
445,1869,Vševily,Příbram
373,1880,Vševily,Příbram
317,1890,Vševily,Příbram
297,1900,Vševily,Příbram
343,1910,Vševily,Příbram
304,1921,Vševily,Příbram
326,1930,Vševily,Příbram
247,1950,Vševily,Příbram
216,1961,Vševily,Příbram
199,1970,Vševily,Příbram
152,1980,Vševily,Příbram
110,1991,Vševily,Příbram
127,2001,Vševily,Příbram
120,2011,Vševily,Příbram
648,1869,Všeň,Semily
676,1880,Všeň,Semily
736,1890,Všeň,Semily
716,1900,Všeň,Semily
756,1910,Všeň,Semily
714,1921,Všeň,Semily
743,1930,Všeň,Semily
614,1950,Všeň,Semily
614,1961,Všeň,Semily
555,1970,Všeň,Semily
512,1980,Všeň,Semily
493,1991,Všeň,Semily
524,2001,Všeň,Semily
588,2011,Všeň,Semily
185,1869,Xaverov,Benešov
191,1880,Xaverov,Benešov
188,1890,Xaverov,Benešov
185,1900,Xaverov,Benešov
163,1910,Xaverov,Benešov
144,1921,Xaverov,Benešov
127,1930,Xaverov,Benešov
94,1950,Xaverov,Benešov
109,1961,Xaverov,Benešov
88,1970,Xaverov,Benešov
51,1980,Xaverov,Benešov
41,1991,Xaverov,Benešov
56,2001,Xaverov,Benešov
61,2011,Xaverov,Benešov
856,1869,Zabrušany,Teplice
1184,1880,Zabrušany,Teplice
1612,1890,Zabrušany,Teplice
2603,1900,Zabrušany,Teplice
2592,1910,Zabrušany,Teplice
2700,1921,Zabrušany,Teplice
3222,1930,Zabrušany,Teplice
1850,1950,Zabrušany,Teplice
1770,1961,Zabrušany,Teplice
1478,1970,Zabrušany,Teplice
1213,1980,Zabrušany,Teplice
1071,1991,Zabrušany,Teplice
1093,2001,Zabrušany,Teplice
1095,2011,Zabrušany,Teplice
425,1869,Zachotín,Pelhřimov
434,1880,Zachotín,Pelhřimov
426,1890,Zachotín,Pelhřimov
420,1900,Zachotín,Pelhřimov
427,1910,Zachotín,Pelhřimov
435,1921,Zachotín,Pelhřimov
412,1930,Zachotín,Pelhřimov
303,1950,Zachotín,Pelhřimov
297,1961,Zachotín,Pelhřimov
258,1970,Zachotín,Pelhřimov
259,1980,Zachotín,Pelhřimov
227,1991,Zachotín,Pelhřimov
221,2001,Zachotín,Pelhřimov
246,2011,Zachotín,Pelhřimov
340,1869,Zachrašťany,Hradec Králové
409,1880,Zachrašťany,Hradec Králové
418,1890,Zachrašťany,Hradec Králové
413,1900,Zachrašťany,Hradec Králové
549,1910,Zachrašťany,Hradec Králové
565,1921,Zachrašťany,Hradec Králové
471,1930,Zachrašťany,Hradec Králové
417,1950,Zachrašťany,Hradec Králové
373,1961,Zachrašťany,Hradec Králové
286,1970,Zachrašťany,Hradec Králové
234,1980,Zachrašťany,Hradec Králové
204,1991,Zachrašťany,Hradec Králové
178,2001,Zachrašťany,Hradec Králové
194,2011,Zachrašťany,Hradec Králové
875,1869,Zadní Chodov,Tachov
914,1880,Zadní Chodov,Tachov
952,1890,Zadní Chodov,Tachov
959,1900,Zadní Chodov,Tachov
958,1910,Zadní Chodov,Tachov
924,1921,Zadní Chodov,Tachov
922,1930,Zadní Chodov,Tachov
338,1950,Zadní Chodov,Tachov
368,1961,Zadní Chodov,Tachov
328,1970,Zadní Chodov,Tachov
291,1980,Zadní Chodov,Tachov
305,1991,Zadní Chodov,Tachov
288,2001,Zadní Chodov,Tachov
278,2011,Zadní Chodov,Tachov
349,1869,Zadní Střítež,Tábor
340,1880,Zadní Střítež,Tábor
347,1890,Zadní Střítež,Tábor
343,1900,Zadní Střítež,Tábor
329,1910,Zadní Střítež,Tábor
304,1921,Zadní Střítež,Tábor
282,1930,Zadní Střítež,Tábor
193,1950,Zadní Střítež,Tábor
173,1961,Zadní Střítež,Tábor
135,1970,Zadní Střítež,Tábor
87,1980,Zadní Střítež,Tábor
68,1991,Zadní Střítež,Tábor
46,2001,Zadní Střítež,Tábor
35,2011,Zadní Střítež,Tábor
264,1869,Zadní Třebaň,Beroun
273,1880,Zadní Třebaň,Beroun
255,1890,Zadní Třebaň,Beroun
349,1900,Zadní Třebaň,Beroun
277,1910,Zadní Třebaň,Beroun
367,1921,Zadní Třebaň,Beroun
627,1930,Zadní Třebaň,Beroun
761,1950,Zadní Třebaň,Beroun
710,1961,Zadní Třebaň,Beroun
652,1970,Zadní Třebaň,Beroun
595,1980,Zadní Třebaň,Beroun
541,1991,Zadní Třebaň,Beroun
549,2001,Zadní Třebaň,Beroun
739,2011,Zadní Třebaň,Beroun
165,1869,Zadní Vydří,Jihlava
163,1880,Zadní Vydří,Jihlava
122,1890,Zadní Vydří,Jihlava
141,1900,Zadní Vydří,Jihlava
138,1910,Zadní Vydří,Jihlava
147,1921,Zadní Vydří,Jihlava
135,1930,Zadní Vydří,Jihlava
96,1950,Zadní Vydří,Jihlava
69,1961,Zadní Vydří,Jihlava
65,1970,Zadní Vydří,Jihlava
67,1980,Zadní Vydří,Jihlava
56,1991,Zadní Vydří,Jihlava
52,2001,Zadní Vydří,Jihlava
57,2011,Zadní Vydří,Jihlava
207,1869,Zadní Zhořec,Žďár nad Sázavou
246,1880,Zadní Zhořec,Žďár nad Sázavou
232,1890,Zadní Zhořec,Žďár nad Sázavou
215,1900,Zadní Zhořec,Žďár nad Sázavou
209,1910,Zadní Zhořec,Žďár nad Sázavou
209,1921,Zadní Zhořec,Žďár nad Sázavou
190,1930,Zadní Zhořec,Žďár nad Sázavou
171,1950,Zadní Zhořec,Žďár nad Sázavou
156,1961,Zadní Zhořec,Žďár nad Sázavou
145,1970,Zadní Zhořec,Žďár nad Sázavou
146,1980,Zadní Zhořec,Žďár nad Sázavou
147,1991,Zadní Zhořec,Žďár nad Sázavou
132,2001,Zadní Zhořec,Žďár nad Sázavou
147,2011,Zadní Zhořec,Žďár nad Sázavou
390,1869,Zahnašovice,Kroměříž
455,1880,Zahnašovice,Kroměříž
465,1890,Zahnašovice,Kroměříž
500,1900,Zahnašovice,Kroměříž
465,1910,Zahnašovice,Kroměříž
486,1921,Zahnašovice,Kroměříž
488,1930,Zahnašovice,Kroměříž
434,1950,Zahnašovice,Kroměříž
428,1961,Zahnašovice,Kroměříž
418,1970,Zahnašovice,Kroměříž
416,1980,Zahnašovice,Kroměříž
353,1991,Zahnašovice,Kroměříž
335,2001,Zahnašovice,Kroměříž
337,2011,Zahnašovice,Kroměříž
244,1869,Zahorčice,Strakonice
278,1880,Zahorčice,Strakonice
293,1890,Zahorčice,Strakonice
260,1900,Zahorčice,Strakonice
279,1910,Zahorčice,Strakonice
282,1921,Zahorčice,Strakonice
229,1930,Zahorčice,Strakonice
174,1950,Zahorčice,Strakonice
170,1961,Zahorčice,Strakonice
133,1970,Zahorčice,Strakonice
105,1980,Zahorčice,Strakonice
81,1991,Zahorčice,Strakonice
78,2001,Zahorčice,Strakonice
68,2011,Zahorčice,Strakonice
1855,1869,Zahořany,Domažlice
1911,1880,Zahořany,Domažlice
1806,1890,Zahořany,Domažlice
1807,1900,Zahořany,Domažlice
1895,1910,Zahořany,Domažlice
1881,1921,Zahořany,Domažlice
1830,1930,Zahořany,Domažlice
1304,1950,Zahořany,Domažlice
1263,1961,Zahořany,Domažlice
1050,1970,Zahořany,Domažlice
898,1980,Zahořany,Domažlice
911,1991,Zahořany,Domažlice
918,2001,Zahořany,Domažlice
960,2011,Zahořany,Domažlice
277,1869,Zahořany,Praha-západ
313,1880,Zahořany,Praha-západ
278,1890,Zahořany,Praha-západ
264,1900,Zahořany,Praha-západ
253,1910,Zahořany,Praha-západ
235,1921,Zahořany,Praha-západ
207,1930,Zahořany,Praha-západ
243,1950,Zahořany,Praha-západ
220,1961,Zahořany,Praha-západ
201,1970,Zahořany,Praha-západ
149,1980,Zahořany,Praha-západ
106,1991,Zahořany,Praha-západ
165,2001,Zahořany,Praha-západ
247,2011,Zahořany,Praha-západ
446,1869,Zahrádka,Plzeň-sever
434,1880,Zahrádka,Plzeň-sever
409,1890,Zahrádka,Plzeň-sever
375,1900,Zahrádka,Plzeň-sever
389,1910,Zahrádka,Plzeň-sever
392,1921,Zahrádka,Plzeň-sever
399,1930,Zahrádka,Plzeň-sever
222,1950,Zahrádka,Plzeň-sever
199,1961,Zahrádka,Plzeň-sever
197,1970,Zahrádka,Plzeň-sever
179,1980,Zahrádka,Plzeň-sever
153,1991,Zahrádka,Plzeň-sever
141,2001,Zahrádka,Plzeň-sever
147,2011,Zahrádka,Plzeň-sever
232,1869,Zahrádka,Třebíč
232,1880,Zahrádka,Třebíč
234,1890,Zahrádka,Třebíč
262,1900,Zahrádka,Třebíč
232,1910,Zahrádka,Třebíč
227,1921,Zahrádka,Třebíč
229,1930,Zahrádka,Třebíč
186,1950,Zahrádka,Třebíč
203,1961,Zahrádka,Třebíč
172,1970,Zahrádka,Třebíč
164,1980,Zahrádka,Třebíč
141,1991,Zahrádka,Třebíč
128,2001,Zahrádka,Třebíč
134,2011,Zahrádka,Třebíč
545,1869,Zahrádky,Jindřichův Hradec
571,1880,Zahrádky,Jindřichův Hradec
563,1890,Zahrádky,Jindřichův Hradec
586,1900,Zahrádky,Jindřichův Hradec
580,1910,Zahrádky,Jindřichův Hradec
586,1921,Zahrádky,Jindřichův Hradec
569,1930,Zahrádky,Jindřichův Hradec
459,1950,Zahrádky,Jindřichův Hradec
419,1961,Zahrádky,Jindřichův Hradec
372,1970,Zahrádky,Jindřichův Hradec
333,1980,Zahrádky,Jindřichův Hradec
302,1991,Zahrádky,Jindřichův Hradec
246,2001,Zahrádky,Jindřichův Hradec
229,2011,Zahrádky,Jindřichův Hradec
1316,1869,Zahrádky,Česká Lípa
1282,1880,Zahrádky,Česká Lípa
1175,1890,Zahrádky,Česká Lípa
1183,1900,Zahrádky,Česká Lípa
1078,1910,Zahrádky,Česká Lípa
1198,1921,Zahrádky,Česká Lípa
1194,1930,Zahrádky,Česká Lípa
855,1950,Zahrádky,Česká Lípa
671,1961,Zahrádky,Česká Lípa
547,1970,Zahrádky,Česká Lípa
603,1980,Zahrádky,Česká Lípa
556,1991,Zahrádky,Česká Lípa
583,2001,Zahrádky,Česká Lípa
663,2011,Zahrádky,Česká Lípa
293,1869,Zahájí,České Budějovice
271,1880,Zahájí,České Budějovice
333,1890,Zahájí,České Budějovice
386,1900,Zahájí,České Budějovice
378,1910,Zahájí,České Budějovice
415,1921,Zahájí,České Budějovice
435,1930,Zahájí,České Budějovice
424,1950,Zahájí,České Budějovice
441,1961,Zahájí,České Budějovice
416,1970,Zahájí,České Budějovice
414,1980,Zahájí,České Budějovice
370,1991,Zahájí,České Budějovice
355,2001,Zahájí,České Budějovice
456,2011,Zahájí,České Budějovice
1070,1869,Zaječice,Chrudim
1174,1880,Zaječice,Chrudim
1169,1890,Zaječice,Chrudim
1212,1900,Zaječice,Chrudim
1325,1910,Zaječice,Chrudim
1379,1921,Zaječice,Chrudim
1447,1930,Zaječice,Chrudim
1130,1950,Zaječice,Chrudim
1145,1961,Zaječice,Chrudim
1116,1970,Zaječice,Chrudim
1010,1980,Zaječice,Chrudim
953,1991,Zaječice,Chrudim
985,2001,Zaječice,Chrudim
1057,2011,Zaječice,Chrudim
2003,1869,Zaječov,Beroun
1956,1880,Zaječov,Beroun
1927,1890,Zaječov,Beroun
1971,1900,Zaječov,Beroun
2001,1910,Zaječov,Beroun
1920,1921,Zaječov,Beroun
1896,1930,Zaječov,Beroun
2576,1950,Zaječov,Beroun
1677,1961,Zaječov,Beroun
1565,1970,Zaječov,Beroun
1415,1980,Zaječov,Beroun
1359,1991,Zaječov,Beroun
1345,2001,Zaječov,Beroun
1400,2011,Zaječov,Beroun
1428,1869,Zaječí,Břeclav
1523,1880,Zaječí,Břeclav
1543,1890,Zaječí,Břeclav
1500,1900,Zaječí,Břeclav
1630,1910,Zaječí,Břeclav
1481,1921,Zaječí,Břeclav
1506,1930,Zaječí,Břeclav
1214,1950,Zaječí,Břeclav
1253,1961,Zaječí,Břeclav
1308,1970,Zaječí,Břeclav
1355,1980,Zaječí,Břeclav
1320,1991,Zaječí,Břeclav
1422,2001,Zaječí,Břeclav
1438,2011,Zaječí,Břeclav
273,1869,Zajíčkov,Pelhřimov
268,1880,Zajíčkov,Pelhřimov
269,1890,Zajíčkov,Pelhřimov
274,1900,Zajíčkov,Pelhřimov
279,1910,Zajíčkov,Pelhřimov
280,1921,Zajíčkov,Pelhřimov
248,1930,Zajíčkov,Pelhřimov
205,1950,Zajíčkov,Pelhřimov
212,1961,Zajíčkov,Pelhřimov
190,1970,Zajíčkov,Pelhřimov
190,1980,Zajíčkov,Pelhřimov
190,1991,Zajíčkov,Pelhřimov
195,2001,Zajíčkov,Pelhřimov
228,2011,Zajíčkov,Pelhřimov
592,1869,Zakřany,Brno-venkov
673,1880,Zakřany,Brno-venkov
747,1890,Zakřany,Brno-venkov
917,1900,Zakřany,Brno-venkov
968,1910,Zakřany,Brno-venkov
965,1921,Zakřany,Brno-venkov
1006,1930,Zakřany,Brno-venkov
926,1950,Zakřany,Brno-venkov
903,1961,Zakřany,Brno-venkov
867,1970,Zakřany,Brno-venkov
795,1980,Zakřany,Brno-venkov
767,1991,Zakřany,Brno-venkov
736,2001,Zakřany,Brno-venkov
735,2011,Zakřany,Brno-venkov
425,1869,Zalešany,Kolín
456,1880,Zalešany,Kolín
524,1890,Zalešany,Kolín
527,1900,Zalešany,Kolín
501,1910,Zalešany,Kolín
506,1921,Zalešany,Kolín
485,1930,Zalešany,Kolín
380,1950,Zalešany,Kolín
333,1961,Zalešany,Kolín
268,1970,Zalešany,Kolín
192,1980,Zalešany,Kolín
131,1991,Zalešany,Kolín
104,2001,Zalešany,Kolín
109,2011,Zalešany,Kolín
764,1869,Zaloňov,Náchod
802,1880,Zaloňov,Náchod
812,1890,Zaloňov,Náchod
708,1900,Zaloňov,Náchod
654,1910,Zaloňov,Náchod
637,1921,Zaloňov,Náchod
597,1930,Zaloňov,Náchod
459,1950,Zaloňov,Náchod
434,1961,Zaloňov,Náchod
386,1970,Zaloňov,Náchod
404,1980,Zaloňov,Náchod
363,1991,Zaloňov,Náchod
409,2001,Zaloňov,Náchod
451,2011,Zaloňov,Náchod
837,1869,Zalužany,Příbram
872,1880,Zalužany,Příbram
822,1890,Zalužany,Příbram
801,1900,Zalužany,Příbram
804,1910,Zalužany,Příbram
758,1921,Zalužany,Příbram
722,1930,Zalužany,Příbram
509,1950,Zalužany,Příbram
529,1961,Zalužany,Příbram
473,1970,Zalužany,Příbram
407,1980,Zalužany,Příbram
387,1991,Zalužany,Příbram
335,2001,Zalužany,Příbram
354,2011,Zalužany,Příbram
0,1869,Zastávka,Brno-venkov
1145,1880,Zastávka,Brno-venkov
1496,1890,Zastávka,Brno-venkov
1539,1900,Zastávka,Brno-venkov
1493,1910,Zastávka,Brno-venkov
1630,1921,Zastávka,Brno-venkov
1761,1930,Zastávka,Brno-venkov
1872,1950,Zastávka,Brno-venkov
2022,1961,Zastávka,Brno-venkov
2434,1970,Zastávka,Brno-venkov
2400,1980,Zastávka,Brno-venkov
2228,1991,Zastávka,Brno-venkov
2359,2001,Zastávka,Brno-venkov
2495,2011,Zastávka,Brno-venkov
402,1869,Zavidov,Rakovník
369,1880,Zavidov,Rakovník
349,1890,Zavidov,Rakovník
332,1900,Zavidov,Rakovník
363,1910,Zavidov,Rakovník
351,1921,Zavidov,Rakovník
383,1930,Zavidov,Rakovník
316,1950,Zavidov,Rakovník
324,1961,Zavidov,Rakovník
287,1970,Zavidov,Rakovník
314,1980,Zavidov,Rakovník
257,1991,Zavidov,Rakovník
294,2001,Zavidov,Rakovník
314,2011,Zavidov,Rakovník
1269,1869,Zavlekov,Klatovy
1255,1880,Zavlekov,Klatovy
1164,1890,Zavlekov,Klatovy
1103,1900,Zavlekov,Klatovy
1119,1910,Zavlekov,Klatovy
1133,1921,Zavlekov,Klatovy
1018,1930,Zavlekov,Klatovy
750,1950,Zavlekov,Klatovy
698,1961,Zavlekov,Klatovy
586,1970,Zavlekov,Klatovy
460,1980,Zavlekov,Klatovy
424,1991,Zavlekov,Klatovy
413,2001,Zavlekov,Klatovy
428,2011,Zavlekov,Klatovy
272,1869,Zašovice,Třebíč
284,1880,Zašovice,Třebíč
284,1890,Zašovice,Třebíč
275,1900,Zašovice,Třebíč
266,1910,Zašovice,Třebíč
266,1921,Zašovice,Třebíč
275,1930,Zašovice,Třebíč
232,1950,Zašovice,Třebíč
255,1961,Zašovice,Třebíč
219,1970,Zašovice,Třebíč
182,1980,Zašovice,Třebíč
144,1991,Zašovice,Třebíč
127,2001,Zašovice,Třebíč
124,2011,Zašovice,Třebíč
1894,1869,Zašová,Vsetín
1950,1880,Zašová,Vsetín
2027,1890,Zašová,Vsetín
2222,1900,Zašová,Vsetín
2263,1910,Zašová,Vsetín
2215,1921,Zašová,Vsetín
2543,1930,Zašová,Vsetín
2549,1950,Zašová,Vsetín
2688,1961,Zašová,Vsetín
2689,1970,Zašová,Vsetín
2587,1980,Zašová,Vsetín
2645,1991,Zašová,Vsetín
2750,2001,Zašová,Vsetín
2928,2011,Zašová,Vsetín
275,1869,Zbelítov,Písek
249,1880,Zbelítov,Písek
227,1890,Zbelítov,Písek
212,1900,Zbelítov,Písek
213,1910,Zbelítov,Písek
228,1921,Zbelítov,Písek
244,1930,Zbelítov,Písek
224,1950,Zbelítov,Písek
232,1961,Zbelítov,Písek
219,1970,Zbelítov,Písek
343,1980,Zbelítov,Písek
339,1991,Zbelítov,Písek
346,2001,Zbelítov,Písek
349,2011,Zbelítov,Písek
333,1869,Zbenice,Příbram
317,1880,Zbenice,Příbram
320,1890,Zbenice,Příbram
297,1900,Zbenice,Příbram
288,1910,Zbenice,Příbram
283,1921,Zbenice,Příbram
265,1930,Zbenice,Příbram
206,1950,Zbenice,Příbram
209,1961,Zbenice,Příbram
173,1970,Zbenice,Příbram
140,1980,Zbenice,Příbram
120,1991,Zbenice,Příbram
117,2001,Zbenice,Příbram
126,2011,Zbenice,Příbram
1310,1869,Zbečno,Rakovník
1297,1880,Zbečno,Rakovník
1256,1890,Zbečno,Rakovník
1224,1900,Zbečno,Rakovník
1270,1910,Zbečno,Rakovník
1242,1921,Zbečno,Rakovník
1270,1930,Zbečno,Rakovník
1327,1950,Zbečno,Rakovník
846,1961,Zbečno,Rakovník
734,1970,Zbečno,Rakovník
586,1980,Zbečno,Rakovník
472,1991,Zbečno,Rakovník
437,2001,Zbečno,Rakovník
467,2011,Zbečno,Rakovník
431,1869,Zbilidy,Jihlava
486,1880,Zbilidy,Jihlava
442,1890,Zbilidy,Jihlava
394,1900,Zbilidy,Jihlava
329,1910,Zbilidy,Jihlava
395,1921,Zbilidy,Jihlava
328,1930,Zbilidy,Jihlava
224,1950,Zbilidy,Jihlava
227,1961,Zbilidy,Jihlava
176,1970,Zbilidy,Jihlava
153,1980,Zbilidy,Jihlava
164,1991,Zbilidy,Jihlava
151,2001,Zbilidy,Jihlava
187,2011,Zbilidy,Jihlava
257,1869,Zbinohy,Jihlava
259,1880,Zbinohy,Jihlava
209,1890,Zbinohy,Jihlava
235,1900,Zbinohy,Jihlava
228,1910,Zbinohy,Jihlava
225,1921,Zbinohy,Jihlava
187,1930,Zbinohy,Jihlava
139,1950,Zbinohy,Jihlava
133,1961,Zbinohy,Jihlava
113,1970,Zbinohy,Jihlava
88,1980,Zbinohy,Jihlava
57,1991,Zbinohy,Jihlava
58,2001,Zbinohy,Jihlava
79,2011,Zbinohy,Jihlava
2577,1869,Zbiroh,Rokycany
2484,1880,Zbiroh,Rokycany
2317,1890,Zbiroh,Rokycany
2212,1900,Zbiroh,Rokycany
2236,1910,Zbiroh,Rokycany
2082,1921,Zbiroh,Rokycany
1999,1930,Zbiroh,Rokycany
1852,1950,Zbiroh,Rokycany
2220,1961,Zbiroh,Rokycany
2053,1970,Zbiroh,Rokycany
2560,1980,Zbiroh,Rokycany
2437,1991,Zbiroh,Rokycany
2593,2001,Zbiroh,Rokycany
2564,2011,Zbiroh,Rokycany
1499,1869,Zbizuby,Kutná Hora
1542,1880,Zbizuby,Kutná Hora
1516,1890,Zbizuby,Kutná Hora
1564,1900,Zbizuby,Kutná Hora
1389,1910,Zbizuby,Kutná Hora
1281,1921,Zbizuby,Kutná Hora
1120,1930,Zbizuby,Kutná Hora
765,1950,Zbizuby,Kutná Hora
738,1961,Zbizuby,Kutná Hora
590,1970,Zbizuby,Kutná Hora
483,1980,Zbizuby,Kutná Hora
399,1991,Zbizuby,Kutná Hora
388,2001,Zbizuby,Kutná Hora
465,2011,Zbizuby,Kutná Hora
166,1869,Zblovice,Znojmo
169,1880,Zblovice,Znojmo
187,1890,Zblovice,Znojmo
162,1900,Zblovice,Znojmo
154,1910,Zblovice,Znojmo
175,1921,Zblovice,Znojmo
183,1930,Zblovice,Znojmo
116,1950,Zblovice,Znojmo
120,1961,Zblovice,Znojmo
108,1970,Zblovice,Znojmo
90,1980,Zblovice,Znojmo
71,1991,Zblovice,Znojmo
54,2001,Zblovice,Znojmo
44,2011,Zblovice,Znojmo
457,1869,Zborov,Šumperk
430,1880,Zborov,Šumperk
389,1890,Zborov,Šumperk
391,1900,Zborov,Šumperk
415,1910,Zborov,Šumperk
417,1921,Zborov,Šumperk
378,1930,Zborov,Šumperk
278,1950,Zborov,Šumperk
291,1961,Zborov,Šumperk
218,1970,Zborov,Šumperk
246,1980,Zborov,Šumperk
236,1991,Zborov,Šumperk
211,2001,Zborov,Šumperk
233,2011,Zborov,Šumperk
1183,1869,Zborovice,Kroměříž
1507,1880,Zborovice,Kroměříž
1593,1890,Zborovice,Kroměříž
1659,1900,Zborovice,Kroměříž
1860,1910,Zborovice,Kroměříž
1884,1921,Zborovice,Kroměříž
1790,1930,Zborovice,Kroměříž
1620,1950,Zborovice,Kroměříž
1764,1961,Zborovice,Kroměříž
1727,1970,Zborovice,Kroměříž
1603,1980,Zborovice,Kroměříž
1539,1991,Zborovice,Kroměříž
1614,2001,Zborovice,Kroměříž
1595,2011,Zborovice,Kroměříž
